Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g21533	-	1	-	22321	27293	0.102108	0.044852	0.067128
g21534	-	1	+	37447	52266	1.175878	0.516521	0.773047
g21535	-	1	-	58322	62557	32.884953	14.445178	21.619267
g21536	-	1	+	64466	84798	28.732275	12.621056	18.889210
g21537	-	1	+	88347	97184	63.880661	28.060478	41.996506
g21538	-	1	-	100215	109729	87.629860	38.492645	57.609734
g21539	-	1	+	109867	128510	39.450256	17.329079	25.935438
g21540	-	1	-	132854	139285	16.196056	7.114345	10.647632
adi2mcaRNA35138_R7	-	1	-	305973	306875	0.000000	0.000000	0.000000
g21554	-	1	-	323002	331686	365.803162	160.684189	240.486786
g21555	-	1	-	332282	348965	49.189816	21.607317	32.338432
g21556	-	1	+	349160	352265	30.424242	13.364276	20.001545
g21557	-	1	+	353765	356968	34.598770	15.197995	22.745970
g21558	-	1	-	361628	375371	0.571201	0.250908	0.375520
g21559	-	1	+	396421	397020	0.686111	0.301384	0.451064
g21560	-	1	+	401783	403405	0.473198	0.207859	0.311090
g21564	-	1	+	435136	440238	0.158211	0.069496	0.104011
g21565	-	1	-	440659	443082	0.000000	0.000000	0.000000
adi2mcaRNA12716_R2	-	1	-	479697	491534	0.608173	0.267149	0.399826
g21573	-	1	-	524298	537113	0.000000	0.000000	0.000000
g21574	-	1	+	560828	565350	0.000000	0.000000	0.000000
g21581	-	1	+	607804	608337	9.754682	4.284881	6.412936
g21583	-	1	+	622962	633865	80.174942	35.217968	52.708714
g21588	-	1	-	666567	668312	0.032646	0.014340	0.021462
adi2mcaRNA40589_R3	-	1	-	683868	685398	0.000000	0.000000	0.000000
g21590	-	1	-	702479	702886	0.600487	0.263772	0.394773
g21591	-	1	-	702941	704323	0.000000	0.000000	0.000000
g21592	-	1	-	707506	709230	0.531594	0.233510	0.349481
g21595	-	1	-	743708	771725	27.725479	12.178806	18.227320
g21596	-	1	-	778826	781380	0.159669	0.070137	0.104970
g21597	-	1	-	784627	785798	0.000000	0.000000	0.000000
g21601	-	1	-	820948	851855	0.092212	0.040505	0.060622
g21603	-	1	+	875739	924977	34.622612	15.208468	22.761642
adi2mcaRNA24085_R9	-	1	+	928080	933095	2.841650	1.248235	1.868161
g21605	-	1	+	934505	935482	0.952526	0.418410	0.626211
g21606	-	1	-	935674	936417	5.008254	2.199946	3.292533
g21607	-	1	-	938963	941032	7.206280	3.165460	4.737562
g21608	-	1	+	945184	946113	27.201075	11.948455	17.882565
g21609	-	1	-	952903	989352	32.478271	14.266537	21.351908
adi2mcaRNA13602_R4	-	1	-	1019983	1023744	0.379126	0.166536	0.249245
adi2mcaRNA24914_R2	-	1	+	1033570	1040048	0.000000	0.000000	0.000000
adi2mcaRNA37268_R9	-	1	-	1093244	1096926	0.000000	0.000000	0.000000
g21619	-	1	-	1101300	1101608	0.666667	0.292843	0.438281
g21620	-	1	+	1121855	1134134	0.489808	0.215155	0.322010
g21621	-	1	+	1141502	1142461	7.455208	3.274805	4.901212
g21622	-	1	-	1166624	1169197	0.918919	0.403648	0.604117
g21623	-	1	-	1169258	1175136	0.150617	0.066161	0.099019
g21628	-	1	-	1234405	1276748	24.705200	10.852106	16.241724
g21629	-	1	+	1296441	1298102	0.783394	0.344117	0.515020
g21630	-	1	-	1326918	1338740	17.065104	7.496087	11.218963
g21631	-	1	-	1347875	1349544	5.195378	2.282143	3.415552
g21632	-	1	+	1349810	1357710	9.280636	4.076650	6.101288
g21633	-	1	-	1361058	1381745	9.731418	4.274662	6.397641
g21634	-	1	+	1385571	1392430	17.946054	7.883057	11.798118
g21635	-	1	-	1396451	1417415	537.071594	235.916245	353.082306
g21636	-	1	+	1417568	1425363	40.913223	17.971708	26.897224
g21637	-	1	-	1427003	1427857	13.925146	6.116816	9.154687
g21638	-	1	-	1431855	1441370	6.940602	3.048757	4.562900
g21639	-	1	-	1442699	1443019	2.498442	1.097476	1.642529
g21640	-	1	-	1455017	1461600	67.893394	29.823128	44.634560
g21641	-	1	+	1461790	1482365	49.808784	21.879210	32.745354
g21642	-	1	-	1485768	1490221	70.790680	31.095798	46.539299
g21643	-	1	+	1498213	1500580	62.833332	27.600424	41.307968
g21644	-	1	-	1501925	1515543	30.162222	13.249180	19.829287
g21645	-	1	+	1515644	1593061	38.490471	16.907480	25.304455
g21648	-	1	-	1600981	1603957	143.900864	63.210480	94.603493
g21649	-	1	+	1604161	1611958	489.470093	215.006622	321.788055
g21650	-	1	-	1624523	1637721	103.782448	45.587898	68.228790
g21651	-	1	-	1639760	1648770	24.711813	10.855011	16.246071
g21652	-	1	+	1664341	1667185	71.672684	31.483234	47.119144
g21653	-	1	+	1671954	1700430	19.085114	8.383404	12.546960
g21654	-	1	+	1701166	1707078	2.530726	1.111657	1.663753
g21655	-	1	-	1709460	1721830	10.605580	4.658650	6.972334
g21656	-	1	+	1721906	1725879	50.859921	22.340935	33.436394
g21657	-	1	-	1726722	1735015	159.152679	69.910049	104.630356
g21658	-	1	+	1737732	1742672	372.938171	163.818329	245.177490
g21659	-	1	-	1749946	1765665	32.527210	14.288034	21.384081
g21660	-	1	+	1765998	1773941	31.237299	13.721422	20.536064
g21661	-	1	-	1775583	1779292	473.717773	208.087189	311.432129
g21662	-	1	+	1779355	1781634	381.107086	167.406631	250.547897
g21663	-	1	+	1788594	1809349	14.939311	6.562302	9.821421
g21664	-	1	+	1817015	1818862	19.202055	8.434772	12.623839
g21665	-	1	+	1821776	1822537	18.220472	8.003598	11.978526
g21666	-	1	-	1823732	1824430	52.274677	22.962385	34.366486
g21667	-	1	+	1824608	1835679	75.264427	33.060955	49.480434
adi2mcaRNA15974_R0	-	1	-	1838697	1847254	51.672787	22.697996	33.970791
g21669	-	1	+	1847388	1850319	12.690289	5.574388	8.342866
g21670	-	1	-	1851564	1852055	0.924797	0.406230	0.607981
g21671	-	1	+	1856734	1862442	1.671692	0.734314	1.099006
g21672	-	1	+	1869053	1873028	23.935846	10.514157	15.735934
g21673	-	1	-	1874738	1876989	53.582050	23.536669	35.225983
g21674	-	1	+	1877095	1882171	23.064301	10.131318	15.162962
g21675	-	1	-	1883336	1889435	11.915857	5.234208	7.833738
adi2mcaRNA15965_R0	-	1	+	1892664	1901226	24.472435	10.749861	16.088699
g21677	-	1	-	1902335	1909826	43.517269	19.115572	28.609179
g21678	-	1	-	1924608	1926509	0.118297	0.051964	0.077771
adi2mcaRNA15962_R0	-	1	+	1932948	1937713	17.055555	7.491892	11.212686
g21681	-	1	-	1938653	1940964	379.016785	166.488449	249.173706
g21682	-	1	-	1944937	1947079	0.000000	0.000000	0.000000
g21683	-	1	+	1953301	1968254	34.771748	15.273978	22.859688
g21684	-	1	+	1970772	1974318	4.530021	1.989876	2.978132
g21685	-	1	+	1984567	2003518	14.776515	6.490792	9.714396
g21686	-	1	+	2007243	2036975	59.258335	26.030056	38.957691
