Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g21534	-	1	+	37447	52266	0.000000	0.000000	0.000000
g21535	-	1	-	58322	62557	5.664980	2.924851	4.543056
g21536	-	1	+	64466	84798	307.890472	158.965073	246.914154
g21537	-	1	+	88347	97184	0.879464	0.454071	0.705290
g21538	-	1	-	100215	109729	20.642126	10.657611	16.554047
g21539	-	1	+	109867	128510	101.313637	52.308628	81.248932
g21540	-	1	-	132854	139285	20.697544	10.686224	16.598490
g21555	-	1	-	332282	348965	3.916667	2.022191	3.140989
g21557	-	1	+	353765	356968	0.000000	0.000000	0.000000
g21558	-	1	-	361628	375371	10.313047	5.324667	8.270595
adi2mcaRNA12716_R2	-	1	-	479697	491534	0.276843	0.142935	0.222016
g21573	-	1	-	524298	537113	2.738039	1.413660	2.195783
g21581	-	1	+	607804	608337	4.228465	2.183173	3.391037
g21595	-	1	-	743708	771725	23.076515	11.914496	18.506317
g21603	-	1	+	875739	924977	11.910737	6.149560	9.551869
g21605	-	1	+	934505	935482	0.677575	0.349835	0.543384
g21609	-	1	-	952903	989352	65.393181	33.762756	52.442356
g21628	-	1	-	1234405	1276748	25.761906	13.300974	20.659878
g21630	-	1	-	1326918	1338740	41.114147	21.227398	32.971676
g21632	-	1	+	1349810	1357710	4.633772	2.392435	3.716074
g21633	-	1	-	1361058	1381745	31.389494	16.206520	25.172947
g21634	-	1	+	1385571	1392430	26.400967	13.630923	21.172375
g21635	-	1	-	1396451	1417415	95.700706	49.410652	76.747612
g21636	-	1	+	1417568	1425363	32.376034	16.715874	25.964108
g21637	-	1	-	1427003	1427857	16.175438	8.351442	12.971966
g21638	-	1	-	1431855	1441370	0.790780	0.408283	0.634170
g21640	-	1	-	1455017	1461600	79.024025	40.800415	63.373676
g21641	-	1	+	1461790	1482365	6.945736	3.586111	5.570165
g21642	-	1	-	1485768	1490221	177.166672	91.471848	142.079620
g21643	-	1	+	1498213	1500580	582.558899	300.777435	467.185760
g21644	-	1	-	1501925	1515543	4.661778	2.406894	3.738534
g21645	-	1	+	1515644	1593061	0.000000	0.000000	0.000000
g21648	-	1	-	1600981	1603957	187.989105	97.059517	150.758713
g21649	-	1	+	1604161	1611958	554.253540	286.163300	444.486176
g21650	-	1	-	1624523	1637721	172.320999	88.970009	138.193604
g21651	-	1	-	1639760	1648770	25.715534	13.277032	20.622690
g21652	-	1	+	1664341	1667185	47.037800	24.285803	37.722176
g21653	-	1	+	1671954	1700430	28.405003	14.665615	22.779520
g21655	-	1	-	1709460	1721830	2.082956	1.075438	1.670436
g21656	-	1	+	1721906	1725879	7.745856	3.999216	6.211824
g21657	-	1	-	1726722	1735015	76.435326	39.463860	61.297657
g21658	-	1	+	1737732	1742672	1389.756836	717.536926	1114.521729
g21659	-	1	-	1749946	1765665	9.633727	4.973931	7.725811
g21660	-	1	+	1765998	1773941	3.439901	1.776035	2.758644
g21661	-	1	-	1775583	1779292	471.720428	243.551117	378.298340
g21662	-	1	+	1779355	1781634	1680.109497	867.447144	1347.371338
g21663	-	1	+	1788594	1809349	4.824716	2.491020	3.869203
g21665	-	1	+	1821776	1822537	38.328083	19.788940	30.737381
g21667	-	1	+	1824608	1835679	9.992459	5.159146	8.013498
adi2mcaRNA15974_R0	-	1	-	1838697	1847254	31.633711	16.332609	25.368797
g21669	-	1	+	1847388	1850319	63.988949	33.037746	51.316227
g21671	-	1	+	1856734	1862442	2.360134	1.218546	1.892720
g21672	-	1	+	1869053	1873028	49.461639	25.537241	39.665985
g21673	-	1	-	1874738	1876989	11.582051	5.979859	9.288279
g21674	-	1	+	1877095	1882171	11.992799	6.191929	9.617680
g21675	-	1	-	1883336	1889435	43.569580	22.495148	34.940823
adi2mcaRNA15965_R0	-	1	+	1892664	1901226	48.378845	24.978189	38.797634
g21677	-	1	-	1902335	1909826	11.870683	6.128881	9.519748
adi2mcaRNA15962_R0	-	1	+	1932948	1937713	6.423976	3.316724	5.151737
g21681	-	1	-	1938653	1940964	215.576523	111.303009	172.882568
g21683	-	1	+	1953301	1968254	25.263174	13.043476	20.259916
g21685	-	1	+	1984567	2003518	0.000000	0.000000	0.000000
g21686	-	1	+	2007243	2036975	21.922390	11.318617	17.580761
g21687	-	1	+	2041709	2042566	2.588578	1.336493	2.075922
g21690	-	1	+	2064873	2065865	32.833931	16.952288	26.331320
g21691	-	1	-	2071531	2083593	8.767210	4.526546	7.030904
g21692	-	1	+	2084265	2098448	26.318539	13.588366	21.106272
g21693	-	1	+	2103413	2104172	22.316092	11.521886	17.896492
adi2mcaRNA15941_R0	-	1	+	2136468	2169370	16.723795	8.634562	13.411723
g21696	-	1	-	2175815	2178349	214.113617	110.547707	171.709381
g21697	-	1	-	2183490	2184443	1.805031	0.931945	1.447553
g21698	-	1	-	2192681	2201442	48.601448	25.093119	38.976151
g21699	-	1	-	2206921	2207271	19.410257	10.021593	15.566145
g21700	-	1	-	2209757	2223543	47.818466	24.688862	38.348236
g21701	-	1	-	2230513	2232206	35.911877	18.541443	28.799692
g21702	-	1	+	2232380	2254937	44.014297	22.724754	35.297466
g21703	-	1	-	2256857	2267938	15.126004	7.809616	12.130367
g21704	-	1	+	2277230	2304315	13.068478	6.747306	10.480326
g21705	-	1	-	2311594	2345468	38.511528	19.883656	30.884495
g21706	-	1	+	2370843	2371787	247.041275	127.548386	198.115875
g21708	-	1	-	2398989	2401514	38.946079	20.108013	31.232986
g21709	-	1	+	2402222	2416695	7.152309	3.692765	5.735826
g21710	-	1	-	2423039	2426056	0.000000	0.000000	0.000000
g21713	-	1	-	2457801	2480051	7.514890	3.879967	6.026600
g21714	-	1	+	2483360	2488971	135.596588	70.009056	108.742302
g21716	-	1	-	2506259	2521776	124.780724	64.424782	100.068466
g21727	-	1	+	2680167	2723369	32.147602	16.597933	25.780916
g21728	-	1	+	2731650	2732693	0.143678	0.074182	0.115223
g21729	-	1	+	2741282	2742325	0.113985	0.058851	0.091411
g21730	-	1	-	2748256	2760020	9.620135	4.966914	7.714911
g21739	-	1	+	2861041	2874369	1.083254	0.559288	0.868720
g21740	-	1	-	2881617	2888372	3.661945	1.890677	2.936713
g21743	-	1	+	2902908	2918764	48.031006	24.798597	38.518681
g21744	-	1	-	2920847	2924472	12.020649	6.206308	9.640014
g21745	-	1	-	2937235	2955005	47.934383	24.748711	38.441196
adi2mcaRNA331_R0	-	1	-	2991798	3049901	44.169426	22.804848	35.421871
g21750	-	1	-	3062915	3067597	9.716049	5.016434	7.791830
g21751	-	1	+	3068049	3089658	40.573650	20.948336	32.538223
g21752	-	1	-	3091241	3097303	21.009726	10.847404	16.848845
g21753	-	1	+	3098199	3120601	22.899796	11.823255	18.364595
g21754	-	1	+	3125992	3152597	716.583496	369.974884	574.667358
g21755	-	1	+	3165614	3172746	163.065384	84.191299	130.771027
g21756	-	1	+	3176728	3177291	1.652988	0.853444	1.325621
g21761	-	1	+	3194175	3199090	250.020660	129.086655	200.505203
g21763	-	1	-	3217532	3220768	16.547188	8.543378	13.270093
