Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g21534	-	1	+	37447	52266	0.000000	0.000000	0.000000
g21535	-	1	-	58322	62557	2.866059	2.400958	3.891831
g21536	-	1	+	64466	84798	297.825470	249.494675	404.418182
g21537	-	1	+	88347	97184	3.500744	2.932647	4.753672
g21538	-	1	-	100215	109729	17.873211	14.972766	24.270090
g21539	-	1	+	109867	128510	84.168114	70.509399	114.292152
g21540	-	1	-	132854	139285	12.283110	10.289820	16.679276
g21554	-	1	-	323002	331686	0.000000	0.000000	0.000000
g21555	-	1	-	332282	348965	1.498148	1.255030	2.034340
g21556	-	1	+	349160	352265	0.000000	0.000000	0.000000
g21557	-	1	+	353765	356968	0.000000	0.000000	0.000000
g21558	-	1	-	361628	375371	7.892005	6.611299	10.716579
g21564	-	1	+	435136	440238	0.000000	0.000000	0.000000
adi2mcaRNA12716_R2	-	1	-	479697	491534	0.204728	0.171505	0.278001
g21573	-	1	-	524298	537113	1.057647	0.886013	1.436182
g21581	-	1	+	607804	608337	3.295880	2.761028	4.475486
g21588	-	1	-	666567	668312	0.085911	0.071969	0.116659
g21595	-	1	-	743708	771725	15.862027	13.287954	21.539099
g21596	-	1	-	778826	781380	0.095420	0.079935	0.129571
g21603	-	1	+	875739	924977	8.188659	6.859812	11.119406
g21605	-	1	+	934505	935482	0.363598	0.304594	0.493731
g21609	-	1	-	952903	989352	33.222786	27.831427	45.113331
g21628	-	1	-	1234405	1276748	17.146139	14.363683	23.282799
g21629	-	1	+	1296441	1298102	0.090253	0.075607	0.122555
g21630	-	1	-	1326918	1338740	14.520672	12.164273	19.717669
g21631	-	1	-	1347875	1349544	0.000000	0.000000	0.000000
g21632	-	1	+	1349810	1357710	1.859101	1.557408	2.524479
g21633	-	1	-	1361058	1381745	20.782211	17.409697	28.220234
g21634	-	1	+	1385571	1392430	9.695652	8.122252	13.165757
g21635	-	1	-	1396451	1417415	55.867371	46.801273	75.862488
g21636	-	1	+	1417568	1425363	26.870523	22.510004	36.487572
g21637	-	1	-	1427003	1427857	17.147367	14.364711	23.284468
g21638	-	1	-	1431855	1441370	0.551418	0.461934	0.748772
g21640	-	1	-	1455017	1461600	39.929428	33.449726	54.220303
g21641	-	1	+	1461790	1482365	5.248708	4.396953	7.127238
g21642	-	1	-	1485768	1490221	102.462875	85.835304	139.134674
g21643	-	1	+	1498213	1500580	278.675720	233.452515	378.414673
g21644	-	1	-	1501925	1515543	5.048000	4.228816	6.854696
g21645	-	1	+	1515644	1593061	0.252660	0.211659	0.343088
g21648	-	1	-	1600981	1603957	126.737457	106.170639	172.097214
g21649	-	1	+	1604161	1611958	425.347565	356.322632	577.580811
g21650	-	1	-	1624523	1637721	93.619644	78.427147	127.126427
g21651	-	1	-	1639760	1648770	15.313269	12.828248	20.793938
g21652	-	1	+	1664341	1667185	16.810137	14.082206	22.826538
g21653	-	1	+	1671954	1700430	17.429234	14.600836	23.667213
g21655	-	1	-	1709460	1721830	3.263952	2.734282	4.432131
g21656	-	1	+	1721906	1725879	4.769797	3.995759	6.476923
g21657	-	1	-	1726722	1735015	34.605839	28.990040	46.991383
g21658	-	1	+	1737732	1742672	960.959534	805.016052	1304.890137
g21659	-	1	-	1749946	1765665	6.203008	5.196391	8.423085
g21660	-	1	+	1765998	1773941	2.971499	2.489287	4.035008
g21661	-	1	-	1775583	1779292	292.650543	245.159531	397.391113
g21662	-	1	+	1779355	1781634	1155.145020	967.689331	1568.575073
g21663	-	1	+	1788594	1809349	3.389806	2.839712	4.603029
g21665	-	1	+	1821776	1822537	12.614173	10.567158	17.128826
g21666	-	1	-	1823732	1824430	4.599428	3.853038	6.245578
g21667	-	1	+	1824608	1835679	5.202288	4.358067	7.064204
adi2mcaRNA15974_R0	-	1	-	1838697	1847254	15.744350	13.189374	21.379305
g21669	-	1	+	1847388	1850319	52.496063	43.977058	71.284576
g21671	-	1	+	1856734	1862442	0.000000	0.000000	0.000000
g21672	-	1	+	1869053	1873028	19.892857	16.664665	27.012575
g21673	-	1	-	1874738	1876989	12.402564	10.389889	16.841482
g21674	-	1	+	1877095	1882171	6.423868	5.381410	8.722991
g21675	-	1	-	1883336	1889435	13.296117	11.138437	18.054840
adi2mcaRNA15965_R0	-	1	+	1892664	1901226	23.216667	19.449091	31.525990
g21677	-	1	-	1902335	1909826	6.693574	5.607348	9.089226
adi2mcaRNA15962_R0	-	1	+	1932948	1937713	3.403509	2.851191	4.621636
g21681	-	1	-	1938653	1940964	93.201256	78.076653	126.558289
g21683	-	1	+	1953301	1968254	8.204127	6.872770	11.140411
g21686	-	1	+	2007243	2036975	16.668573	13.963615	22.634310
g21687	-	1	+	2041709	2042566	0.337995	0.283146	0.458965
g21690	-	1	+	2064873	2065865	25.323776	21.214260	34.387238
g21691	-	1	-	2071531	2083593	5.087862	4.262209	6.908824
g21692	-	1	+	2084265	2098448	21.364664	17.897629	29.011147
g21693	-	1	+	2103413	2104172	14.741380	12.349165	20.017368
adi2mcaRNA15941_R0	-	1	+	2136468	2169370	6.870021	5.755161	9.328824
g21696	-	1	-	2175815	2178349	114.938065	96.286034	156.074768
g21697	-	1	-	2183490	2184443	1.103774	0.924655	1.498818
g21698	-	1	-	2192681	2201442	31.930435	26.748798	43.358444
g21699	-	1	-	2206921	2207271	15.609687	13.076564	21.196445
g21700	-	1	-	2209757	2223543	26.470840	22.175180	35.944839
g21701	-	1	-	2230513	2232206	23.498085	19.684841	31.908129
