Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g21533	-	1	-	22321	27293	0.093677	0.065266	0.098642
g21534	-	1	+	37447	52266	0.456534	0.318074	0.480730
g21535	-	1	-	58322	62557	111.462891	77.657806	117.370461
g21536	-	1	+	64466	84798	133.981598	93.346916	141.082672
g21537	-	1	+	88347	97184	10.441964	7.275067	10.995392
g21538	-	1	-	100215	109729	25.779755	17.961126	27.146091
g21539	-	1	+	109867	128510	76.890320	53.570591	80.965538
g21540	-	1	-	132854	139285	43.397694	30.235798	45.697784
g21543	-	1	+	156444	157268	0.494545	0.344557	0.520756
adi2mcaRNA35138_R7	-	1	-	305973	306875	0.212761	0.148234	0.224037
g21554	-	1	-	323002	331686	0.000000	0.000000	0.000000
g21555	-	1	-	332282	348965	5.095370	3.550018	5.365427
g21556	-	1	+	349160	352265	18.094276	12.606544	19.053280
g21557	-	1	+	353765	356968	42.037037	29.287809	44.265015
g21558	-	1	-	361628	375371	5.454654	3.800336	5.743753
g21559	-	1	+	396421	397020	0.298333	0.207853	0.314145
g21560	-	1	+	401783	403405	0.209489	0.145954	0.220592
g21562	-	1	+	420478	420918	0.177778	0.123860	0.187200
g21565	-	1	-	440659	443082	0.901734	0.628251	0.949526
g21566	-	1	-	443144	443635	0.000000	0.000000	0.000000
adi2mcaRNA12716_R2	-	1	-	479697	491534	1.519231	1.058470	1.599751
g21573	-	1	-	524298	537113	1.489804	1.037968	1.568764
g21574	-	1	+	560828	565350	0.000000	0.000000	0.000000
g21581	-	1	+	607804	608337	1.773408	1.235559	1.867399
g21590	-	1	-	702479	702886	0.073530	0.051229	0.077427
g21592	-	1	-	707506	709230	0.326377	0.227392	0.343675
g21595	-	1	-	743708	771725	19.426943	13.535031	20.456577
g21603	-	1	+	875739	924977	6.338939	4.416430	6.674905
adi2mcaRNA24085_R9	-	1	+	928080	933095	0.117544	0.081895	0.123774
g21605	-	1	+	934505	935482	1.342365	0.935245	1.413511
g21606	-	1	-	935674	936417	6.014671	4.190508	6.333451
g21609	-	1	-	952903	989352	5.945066	4.142013	6.260157
adi2mcaRNA13602_R4	-	1	-	1019983	1023744	0.416387	0.290103	0.438456
g21614	-	1	+	1045444	1046427	0.225610	0.157186	0.237567
adi2mcaRNA37268_R9	-	1	-	1093244	1096926	0.000000	0.000000	0.000000
g21620	-	1	+	1121855	1134134	0.163124	0.113651	0.171770
g21621	-	1	+	1141502	1142461	0.167708	0.116845	0.176597
g21622	-	1	-	1166624	1169197	0.722522	0.503392	0.760816
g21623	-	1	-	1169258	1175136	1.628395	1.134526	1.714701
g21628	-	1	-	1234405	1276748	5.698216	3.970029	6.000224
g21630	-	1	-	1326918	1338740	30.736725	21.414719	32.365784
g21631	-	1	-	1347875	1349544	9.574713	6.670840	10.082176
g21632	-	1	+	1349810	1357710	0.854705	0.595485	0.900005
g21633	-	1	-	1361058	1381745	19.421072	13.530940	20.450396
g21634	-	1	+	1385571	1392430	9.610306	6.695639	10.119656
g21635	-	1	-	1396451	1417415	108.026604	75.263695	113.752052
g21636	-	1	+	1417568	1425363	31.757576	22.125961	33.440739
g21637	-	1	-	1427003	1427857	3.292398	2.293861	3.466896
g21638	-	1	-	1431855	1441370	5.804078	4.043785	6.111696
g21640	-	1	-	1455017	1461600	10.942943	7.624105	11.522923
g21641	-	1	+	1461790	1482365	9.139535	6.367646	9.623934
g21642	-	1	-	1485768	1490221	48.732227	33.952446	51.315056
g21643	-	1	+	1498213	1500580	59.099636	41.175568	62.231937
g21644	-	1	-	1501925	1515543	7.719778	5.378481	8.128929
g21645	-	1	+	1515644	1593061	3.336798	2.324795	3.513649
g21648	-	1	-	1600981	1603957	69.810928	48.638283	73.510933
g21649	-	1	+	1604161	1611958	304.333344	212.033432	320.463135
g21650	-	1	-	1624523	1637721	162.503220	113.218330	171.115952
g21651	-	1	-	1639760	1648770	14.410032	10.039678	15.173769
g21652	-	1	+	1664341	1667185	21.532646	15.002105	22.673885
g21653	-	1	+	1671954	1700430	39.414986	27.460989	41.503994
g21654	-	1	+	1701166	1707078	0.000000	0.000000	0.000000
g21655	-	1	-	1709460	1721830	0.594269	0.414036	0.625766
g21656	-	1	+	1721906	1725879	73.075989	50.913097	76.949051
g21657	-	1	-	1726722	1735015	106.857170	74.448929	112.520638
g21658	-	1	+	1737732	1742672	477.589203	332.743286	502.901611
g21659	-	1	-	1749946	1765665	11.353025	7.909817	11.954740
g21660	-	1	+	1765998	1773941	4.921933	3.429182	5.182797
g21661	-	1	-	1775583	1779292	586.221802	408.429199	617.291809
g21662	-	1	+	1779355	1781634	1507.848999	1050.540161	1587.765503
g21663	-	1	+	1788594	1809349	2.778511	1.935829	2.925773
g21664	-	1	+	1817015	1818862	1.340183	0.933725	1.411213
g21665	-	1	+	1821776	1822537	100.255905	69.849739	105.569504
g21666	-	1	-	1823732	1824430	17.658083	12.302641	18.593967
g21667	-	1	+	1824608	1835679	13.703848	9.547668	14.430157
adi2mcaRNA15974_R0	-	1	-	1838697	1847254	14.105461	9.827477	14.853056
g21669	-	1	+	1847388	1850319	3.406824	2.373584	3.587387
g21670	-	1	-	1851564	1852055	1.908537	1.329705	2.009690
g21671	-	1	+	1856734	1862442	1.924623	1.340913	2.026629
g21672	-	1	+	1869053	1873028	28.697752	19.994137	30.218744
g21673	-	1	-	1874738	1876989	99.284615	69.173019	104.546738
g21674	-	1	+	1877095	1882171	1.384774	0.964792	1.458168
g21675	-	1	-	1883336	1889435	17.546926	12.225197	18.476919
adi2mcaRNA15965_R0	-	1	+	1892664	1901226	13.582051	9.462811	14.301905
g21677	-	1	-	1902335	1909826	5.239759	3.650615	5.517468
g21678	-	1	-	1924608	1926509	0.000000	0.000000	0.000000
adi2mcaRNA15962_R0	-	1	+	1932948	1937713	3.711501	2.585856	3.908212
g21681	-	1	-	1938653	1940964	286.337524	199.495483	301.513519
g21683	-	1	+	1953301	1968254	47.034309	32.769482	49.527145
g21684	-	1	+	1970772	1974318	0.000000	0.000000	0.000000
g21685	-	1	+	1984567	2003518	4.054545	2.824860	4.269437
g21686	-	1	+	2007243	2036975	27.946512	19.470737	29.427689
g21687	-	1	+	2041709	2042566	1.777389	1.238333	1.871591
g21690	-	1	+	2064873	2065865	16.019115	11.160748	16.868134
g21691	-	1	-	2071531	2083593	5.930254	4.131693	6.244560
g21692	-	1	+	2084265	2098448	5.342907	3.722480	5.626083
g21693	-	1	+	2103413	2104172	6.534483	4.552669	6.880813
adi2mcaRNA15941_R0	-	1	+	2136468	2169370	5.385220	3.751961	5.670639
